time,CO2,controller,scenario,run
9000.0,751503.1,static,low,01
9900.0,641482.06,static,low,01
10800.0,589022.06,static,low,01
11700.0,718814.75,static,low,01
12600.0,794939.0,static,low,01
13500.0,712784.9,static,low,01
0.0,2157.75,static,low,02
900.0,562942.06,static,low,02
1800.0,642750.6,static,low,02
2700.0,623664.3,static,low,02
3600.0,668899.06,static,low,02
4500.0,705657.06,static,low,02
5400.0,769672.1,static,low,02
6300.0,633642.94,static,low,02
7200.0,670159.0,static,low,02
8100.0,647501.4,static,low,02
9000.0,779392.44,static,low,02
9900.0,675656.44,static,low,02
10800.0,616287.8,static,low,02
11700.0,730406.44,static,low,02
12600.0,715672.0,static,low,02
13500.0,729882.06,static,low,02
0.0,2142.05,static,low,03
900.0,540758.9,static,low,03
1800.0,639471.3,static,low,03
2700.0,654795.6,static,low,03
3600.0,666954.2,static,low,03
4500.0,625403.75,static,low,03
5400.0,780504.1,static,low,03
6300.0,642834.5,static,low,03
7200.0,716675.9,static,low,03
8100.0,647006.25,static,low,03
9000.0,734112.25,static,low,03
9900.0,667849.56,static,low,03
10800.0,678327.9,static,low,03
11700.0,719857.2,static,low,03
12600.0,716977.3,static,low,03
13500.0,727615.0,static,low,03
0.0,2163.79,static,low,04
900.0,547540.25,static,low,04
1800.0,567772.44,static,low,04
2700.0,575878.6,static,low,04
3600.0,706818.7,static,low,04
4500.0,726542.9,static,low,04
5400.0,797131.5,static,low,04
6300.0,646724.6,static,low,04
7200.0,696986.25,static,low,04
8100.0,637400.6,static,low,04
9000.0,680546.56,static,low,04
9900.0,631389.25,static,low,04
10800.0,686496.25,static,low,04
11700.0,723937.1,static,low,04
12600.0,737283.1,static,low,04
13500.0,738308.9,static,low,04
0.0,2132.65,static,low,05
900.0,551184.4,static,low,05
1800.0,696056.3,static,low,05
2700.0,652483.0,static,low,05
3600.0,764812.75,static,low,05
4500.0,707369.0,static,low,05
5400.0,780093.3,static,low,05
6300.0,600823.9,static,low,05
7200.0,645574.9,static,low,05
8100.0,641979.06,static,low,05
9000.0,792993.56,static,low,05
9900.0,712769.44,static,low,05
10800.0,625500.2,static,low,05
11700.0,704401.8,static,low,05
12600.0,694114.4,static,low,05
13500.0,722927.2,static,low,05
0.0,2088.77,static,low,06
900.0,606052.6,static,low,06
1800.0,653613.75,static,low,06
2700.0,692076.9,static,low,06
3600.0,640273.25,static,low,06
4500.0,749506.94,static,low,06
5400.0,759661.1,static,low,06
6300.0,683116.56,static,low,06
7200.0,634902.44,static,low,06
8100.0,616715.56,static,low,06
9000.0,721802.25,static,low,06
9900.0,751899.06,static,low,06
10800.0,693017.1,static,low,06
11700.0,719424.2,static,low,06
12600.0,716480.0,static,low,06
13500.0,766537.06,static,low,06
0.0,2158.41,static,low,07
900.0,548788.9,static,low,07
1800.0,716821.8,static,low,07
2700.0,637757.25,static,low,07
3600.0,710670.0,static,low,07
4500.0,725653.44,static,low,07
5400.0,749564.56,static,low,07
6300.0,647027.0,static,low,07
7200.0,710567.8,static,low,07
8100.0,707302.2,static,low,07
9000.0,736897.1,static,low,07
9900.0,656777.25,static,low,07
10800.0,686213.0,static,low,07
11700.0,685848.75,static,low,07
12600.0,693294.8,static,low,07
13500.0,766329.56,static,low,07
0.0,2230.19,static,low,08
900.0,578760.9,static,low,08
1800.0,672355.7,static,low,08
2700.0,583181.44,static,low,08
3600.0,693384.94,static,low,08
4500.0,766856.0,static,low,08
5400.0,792684.75,static,low,08
6300.0,597004.75,static,low,08
7200.0,665679.9,static,low,08
8100.0,673995.56,static,low,08
9000.0,735569.3,static,low,08
9900.0,680954.1,static,low,08
10800.0,653730.7,static,low,08
11700.0,672869.2,static,low,08
12600.0,763979.9,static,low,08
13500.0,731926.06,static,low,08
0.0,2353.28,static,low,09
900.0,608448.6,static,low,09
1800.0,579296.0,static,low,09
2700.0,647260.44,static,low,09
3600.0,623687.2,static,low,09
4500.0,731856.06,static,low,09
5400.0,795621.4,static,low,09
6300.0,624896.94,static,low,09
7200.0,730510.3,static,low,09
8100.0,654467.06,static,low,09
9000.0,742341.1,static,low,09
9900.0,614488.06,static,low,09
10800.0,613156.75,static,low,09
11700.0,728823.0,static,low,09
12600.0,698670.9,static,low,09
13500.0,745191.4,static,low,09
0.0,2496.94,static,low,10
900.0,529034.8,static,low,10
1800.0,628094.3,static,low,10
2700.0,609366.56,static,low,10
3600.0,691987.0,static,low,10
4500.0,776725.2,static,low,10
5400.0,803314.5,static,low,10
6300.0,634425.25,static,low,10
7200.0,622792.1,static,low,10
8100.0,640198.44,static,low,10
9000.0,735405.5,static,low,10
9900.0,708955.4,static,low,10
10800.0,668002.94,static,low,10
11700.0,710935.75,static,low,10
12600.0,674574.1,static,low,10
13500.0,714170.75,static,low,10
0.0,2090.79,static,medium,01
900.0,1115952.9,static,medium,01
1800.0,1151278.4,static,medium,01
2700.0,1228790.1,static,medium,01
3600.0,1240544.0,static,medium,01
4500.0,1119189.6,static,medium,01
5400.0,1257335.0,static,medium,01
6300.0,1282136.2,static,medium,01
7200.0,1219380.5,static,medium,01
8100.0,1214669.4,static,medium,01
9000.0,1184412.5,static,medium,01
9900.0,1199305.4,static,medium,01
10800.0,1191879.8,static,medium,01
11700.0,1185166.0,static,medium,01
12600.0,1148805.5,static,medium,01
13500.0,1158451.0,static,medium,01
0.0,2157.75,static,medium,02
900.0,1074477.5,static,medium,02
1800.0,1115494.9,static,medium,02
2700.0,1190212.1,static,medium,02
3600.0,1181563.5,static,medium,02
4500.0,1250508.9,static,medium,02
5400.0,1273878.6,static,medium,02
6300.0,1087283.9,static,medium,02
7200.0,1187808.5,static,medium,02
8100.0,1206251.4,static,medium,02
9000.0,1235188.8,static,medium,02
9900.0,1235994.4,static,medium,02
10800.0,1260754.8,static,medium,02
11700.0,1177518.6,static,medium,02
12600.0,1215849.2,static,medium,02
13500.0,1229019.1,static,medium,02
0.0,2142.05,static,medium,03
900.0,1171726.8,static,medium,03
1800.0,1192551.8,static,medium,03
2700.0,1192242.6,static,medium,03
3600.0,1255927.5,static,medium,03
4500.0,1185106.5,static,medium,03
5400.0,1247903.4,static,medium,03
6300.0,1156915.6,static,medium,03
7200.0,1278981.5,static,medium,03
8100.0,1342653.2,static,medium,03
9000.0,1173014.2,static,medium,03
9900.0,1219090.6,static,medium,03
10800.0,1169005.5,static,medium,03
11700.0,1121526.6,static,medium,03
12600.0,1168819.6,static,medium,03
13500.0,1212437.8,static,medium,03
0.0,2163.79,static,medium,04
900.0,1112916.5,static,medium,04
1800.0,1141945.5,static,medium,04
2700.0,1153774.4,static,medium,04
3600.0,1230977.2,static,medium,04
4500.0,1242477.5,static,medium,04
5400.0,1285815.4,static,medium,04
6300.0,1190273.6,static,medium,04
7200.0,1195573.6,static,medium,04
8100.0,1222312.2,static,medium,04
9000.0,1186364.4,static,medium,04
9900.0,1243972.5,static,medium,04
10800.0,1202839.5,static,medium,04
11700.0,1190938.1,static,medium,04
12600.0,1303105.9,static,medium,04
13500.0,1282441.2,static,medium,04
0.0,2132.65,static,medium,05
900.0,1103059.6,static,medium,05
1800.0,1210301.0,static,medium,05
2700.0,1209077.1,static,medium,05
3600.0,1187315.2,static,medium,05
4500.0,1181781.0,static,medium,05
5400.0,1333377.4,static,medium,05
6300.0,1222747.1,static,medium,05
7200.0,1232345.5,static,medium,05
8100.0,1238869.4,static,medium,05
9000.0,1204759.2,static,medium,05
9900.0,1225491.6,static,medium,05
10800.0,1214566.8,static,medium,05
11700.0,1236634.6,static,medium,05
12600.0,1199563.9,static,medium,05
13500.0,1223033.0,static,medium,05
0.0,2088.77,static,medium,06
900.0,1159676.0,static,medium,06
1800.0,1200451.2,static,medium,06
2700.0,1228170.4,static,medium,06
3600.0,1160482.2,static,medium,06
4500.0,1198310.6,static,medium,06
5400.0,1289317.1,static,medium,06
6300.0,1228988.6,static,medium,06
7200.0,1120158.6,static,medium,06
8100.0,1299166.2,static,medium,06
9000.0,1197045.6,static,medium,06
9900.0,1161808.5,static,medium,06
10800.0,1135692.5,static,medium,06
11700.0,1263431.5,static,medium,06
12600.0,1204908.6,static,medium,06
13500.0,1225113.1,static,medium,06
0.0,2158.41,static,medium,07
900.0,1111581.4,static,medium,07
1800.0,1157576.5,static,medium,07
2700.0,1155371.1,static,medium,07
3600.0,1241575.0,static,medium,07
4500.0,1178700.6,static,medium,07
5400.0,1338870.8,static,medium,07
6300.0,1287364.5,static,medium,07
7200.0,1152198.1,static,medium,07
8100.0,1218778.5,static,medium,07
9000.0,1208984.4,static,medium,07
9900.0,1221935.1,static,medium,07
10800.0,1192828.5,static,medium,07
11700.0,1283733.8,static,medium,07
12600.0,1184336.5,static,medium,07
13500.0,1215126.6,static,medium,07
0.0,2230.19,static,medium,08
900.0,1123654.8,static,medium,08
1800.0,1167275.1,static,medium,08
2700.0,1239451.1,static,medium,08
3600.0,1132146.4,static,medium,08
4500.0,1240155.6,static,medium,08
5400.0,1315072.9,static,medium,08
6300.0,1184465.9,static,medium,08
7200.0,1196133.4,static,medium,08
8100.0,1194436.1,static,medium,08
9000.0,1213641.8,static,medium,08
9900.0,1177324.8,static,medium,08
10800.0,1222273.6,static,medium,08
11700.0,1249419.1,static,medium,08
12600.0,1214964.4,static,medium,08
13500.0,1197729.8,static,medium,08
0.0,2353.28,static,medium,09
900.0,1067416.5,static,medium,09
1800.0,1130516.6,static,medium,09
2700.0,1182344.1,static,medium,09
3600.0,1240100.9,static,medium,09
4500.0,1223820.6,static,medium,09
5400.0,1340218.5,static,medium,09
6300.0,1204102.6,static,medium,09
7200.0,1136259.8,static,medium,09
8100.0,1201289.2,static,medium,09
9000.0,1180427.0,static,medium,09
9900.0,1178875.4,static,medium,09
10800.0,1166093.2,static,medium,09
11700.0,1163740.8,static,medium,09
12600.0,1239443.0,static,medium,09
13500.0,1203451.1,static,medium,09
0.0,2496.94,static,medium,10
900.0,1126937.0,static,medium,10
1800.0,1209773.6,static,medium,10
2700.0,1201072.0,static,medium,10
3600.0,1202730.9,static,medium,10
4500.0,1096384.8,static,medium,10
5400.0,1315378.6,static,medium,10
6300.0,1191664.4,static,medium,10
7200.0,1192880.2,static,medium,10
8100.0,1198952.9,static,medium,10
9000.0,1206681.1,static,medium,10
9900.0,1177040.4,static,medium,10
10800.0,1210920.1,static,medium,10
11700.0,1166162.4,static,medium,10
12600.0,1214866.0,static,medium,10
13500.0,1161661.2,static,medium,10
0.0,2090.79,static,medium_extended,01
900.0,1115952.9,static,medium_extended,01
1800.0,1151278.4,static,medium_extended,01
2700.0,1228790.1,static,medium_extended,01
3600.0,1240544.0,static,medium_extended,01
4500.0,1119189.6,static,medium_extended,01
5400.0,1257335.0,static,medium_extended,01
6300.0,1282136.2,static,medium_extended,01
7200.0,1219380.5,static,medium_extended,01
8100.0,1214669.4,static,medium_extended,01
9000.0,1184412.5,static,medium_extended,01
9900.0,1199305.4,static,medium_extended,01
10800.0,1191879.8,static,medium_extended,01
11700.0,1185166.0,static,medium_extended,01
12600.0,1148805.5,static,medium_extended,01
13500.0,1158451.0,static,medium_extended,01
14400.0,1152404.8,static,medium_extended,01
15300.0,1269407.6,static,medium_extended,01
16200.0,1265809.4,static,medium_extended,01
17100.0,1238315.8,static,medium_extended,01
18000.0,1202952.2,static,medium_extended,01
18900.0,1245846.9,static,medium_extended,01
19800.0,1279069.0,static,medium_extended,01
20700.0,1201705.5,static,medium_extended,01
21600.0,1202930.5,static,medium_extended,01
22500.0,1168156.5,static,medium_extended,01
23400.0,1199201.2,static,medium_extended,01
24300.0,1224599.0,static,medium_extended,01
25200.0,1151334.2,static,medium_extended,01
26100.0,1235963.5,static,medium_extended,01
27000.0,1258893.9,static,medium_extended,01
27900.0,1139528.9,static,medium_extended,01
28800.0,1206630.9,static,medium_extended,01
29700.0,1185378.0,static,medium_extended,01
30600.0,1216700.5,static,medium_extended,01
31500.0,1122066.0,static,medium_extended,01
32400.0,1209062.4,static,medium_extended,01
33300.0,1193421.8,static,medium_extended,01
34200.0,1228200.0,static,medium_extended,01
35100.0,1192525.2,static,medium_extended,01
36000.0,1180866.5,static,medium_extended,01
36900.0,1122257.4,static,medium_extended,01
37800.0,1291588.8,static,medium_extended,01
38700.0,1216167.4,static,medium_extended,01
39600.0,1140942.5,static,medium_extended,01
40500.0,1170601.2,static,medium_extended,01
41400.0,1186551.5,static,medium_extended,01
42300.0,1132571.9,static,medium_extended,01
0.0,2157.75,static,medium_extended,02
900.0,1074477.5,static,medium_extended,02
1800.0,1115494.9,static,medium_extended,02
2700.0,1190212.1,static,medium_extended,02
3600.0,1181563.5,static,medium_extended,02
4500.0,1250508.9,static,medium_extended,02
5400.0,1273878.6,static,medium_extended,02
6300.0,1087283.9,static,medium_extended,02
7200.0,1187808.5,static,medium_extended,02
8100.0,1206251.4,static,medium_extended,02
9000.0,1235188.8,static,medium_extended,02
9900.0,1235994.4,static,medium_extended,02
10800.0,1260754.8,static,medium_extended,02
11700.0,1177518.6,static,medium_extended,02
12600.0,1215849.2,static,medium_extended,02
13500.0,1229019.1,static,medium_extended,02
14400.0,1163812.5,static,medium_extended,02
15300.0,1279002.2,static,medium_extended,02
16200.0,1196109.0,static,medium_extended,02
17100.0,1199163.6,static,medium_extended,02
18000.0,1205870.8,static,medium_extended,02
18900.0,1223415.5,static,medium_extended,02
19800.0,1305527.6,static,medium_extended,02
20700.0,1185905.9,static,medium_extended,02
21600.0,1284217.8,static,medium_extended,02
22500.0,1240408.0,static,medium_extended,02
23400.0,1173581.4,static,medium_extended,02
24300.0,1254221.4,static,medium_extended,02
25200.0,1183397.6,static,medium_extended,02
26100.0,1305576.4,static,medium_extended,02
27000.0,1195272.0,static,medium_extended,02
27900.0,1275312.8,static,medium_extended,02
28800.0,1208731.2,static,medium_extended,02
29700.0,1147472.6,static,medium_extended,02
30600.0,1195820.9,static,medium_extended,02
31500.0,1306816.9,static,medium_extended,02
32400.0,1231952.0,static,medium_extended,02
33300.0,1261267.0,static,medium_extended,02
34200.0,1187356.6,static,medium_extended,02
35100.0,1220298.5,static,medium_extended,02
36000.0,1148561.9,static,medium_extended,02
36900.0,1149710.8,static,medium_extended,02
37800.0,1253340.6,static,medium_extended,02
38700.0,1216892.6,static,medium_extended,02
39600.0,1231137.0,static,medium_extended,02
40500.0,1160494.9,static,medium_extended,02
41400.0,1102092.8,static,medium_extended,02
42300.0,1194395.2,static,medium_extended,02
0.0,2142.05,static,medium_extended,03
900.0,1171726.8,static,medium_extended,03
1800.0,1192551.8,static,medium_extended,03
2700.0,1192242.6,static,medium_extended,03
3600.0,1255927.5,static,medium_extended,03
4500.0,1185106.5,static,medium_extended,03
5400.0,1247903.4,static,medium_extended,03
6300.0,1156915.6,static,medium_extended,03
7200.0,1278981.5,static,medium_extended,03
8100.0,1342653.2,static,medium_extended,03
9000.0,1173014.2,static,medium_extended,03
9900.0,1219090.6,static,medium_extended,03
10800.0,1169005.5,static,medium_extended,03
11700.0,1121526.6,static,medium_extended,03
12600.0,1168819.6,static,medium_extended,03
13500.0,1212437.8,static,medium_extended,03
14400.0,1255395.9,static,medium_extended,03
15300.0,1120912.8,static,medium_extended,03
16200.0,1292528.2,static,medium_extended,03
17100.0,1232316.9,static,medium_extended,03
18000.0,1227271.4,static,medium_extended,03
18900.0,1184033.1,static,medium_extended,03
19800.0,1180241.2,static,medium_extended,03
20700.0,1221000.6,static,medium_extended,03
21600.0,1216045.6,static,medium_extended,03
22500.0,1221038.0,static,medium_extended,03
23400.0,1209346.9,static,medium_extended,03
24300.0,1228501.0,static,medium_extended,03
25200.0,1291555.8,static,medium_extended,03
26100.0,1259940.5,static,medium_extended,03
27000.0,1311410.6,static,medium_extended,03
27900.0,1212595.8,static,medium_extended,03
28800.0,1271076.9,static,medium_extended,03
29700.0,1220180.8,static,medium_extended,03
30600.0,1139059.2,static,medium_extended,03
31500.0,1192066.2,static,medium_extended,03
32400.0,1206389.2,static,medium_extended,03
33300.0,1175096.0,static,medium_extended,03
34200.0,1134254.6,static,medium_extended,03
35100.0,1162217.1,static,medium_extended,03
36000.0,1233511.0,static,medium_extended,03
36900.0,1160194.4,static,medium_extended,03
37800.0,1197852.4,static,medium_extended,03
38700.0,1219966.2,static,medium_extended,03
39600.0,1175439.5,static,medium_extended,03
40500.0,1234781.5,static,medium_extended,03
41400.0,1214869.1,static,medium_extended,03
42300.0,1224721.0,static,medium_extended,03
0.0,2163.79,static,medium_extended,04
900.0,1112916.5,static,medium_extended,04
1800.0,1141945.5,static,medium_extended,04
2700.0,1153774.4,static,medium_extended,04
3600.0,1230977.2,static,medium_extended,04
4500.0,1242477.5,static,medium_extended,04
5400.0,1285815.4,static,medium_extended,04
6300.0,1190273.6,static,medium_extended,04
7200.0,1195573.6,static,medium_extended,04
8100.0,1222312.2,static,medium_extended,04
9000.0,1186364.4,static,medium_extended,04
9900.0,1243972.5,static,medium_extended,04
10800.0,1202839.5,static,medium_extended,04
11700.0,1190938.1,static,medium_extended,04
12600.0,1303105.9,static,medium_extended,04
13500.0,1282441.2,static,medium_extended,04
14400.0,1136849.2,static,medium_extended,04
15300.0,1195966.0,static,medium_extended,04
16200.0,1317507.8,static,medium_extended,04
17100.0,1138568.2,static,medium_extended,04
18000.0,1250932.6,static,medium_extended,04
18900.0,1177943.6,static,medium_extended,04
19800.0,1225048.9,static,medium_extended,04
20700.0,1148947.6,static,medium_extended,04
21600.0,1321876.0,static,medium_extended,04
22500.0,1202052.6,static,medium_extended,04
23400.0,1217083.5,static,medium_extended,04
24300.0,1192329.6,static,medium_extended,04
25200.0,1262709.4,static,medium_extended,04
26100.0,1170673.4,static,medium_extended,04
27000.0,1197960.1,static,medium_extended,04
27900.0,1178582.4,static,medium_extended,04
28800.0,1264537.2,static,medium_extended,04
29700.0,1261031.5,static,medium_extended,04
30600.0,1220694.6,static,medium_extended,04
31500.0,1211458.2,static,medium_extended,04
32400.0,1183117.8,static,medium_extended,04
33300.0,1185407.4,static,medium_extended,04
34200.0,1118412.0,static,medium_extended,04
35100.0,1205066.5,static,medium_extended,04
36000.0,1253713.6,static,medium_extended,04
36900.0,1149424.8,static,medium_extended,04
37800.0,1203201.9,static,medium_extended,04
38700.0,1208042.6,static,medium_extended,04
39600.0,1178316.9,static,medium_extended,04
40500.0,1175608.6,static,medium_extended,04
41400.0,1241267.5,static,medium_extended,04
42300.0,1181313.5,static,medium_extended,04
0.0,2132.65,static,medium_extended,05
900.0,1103059.6,static,medium_extended,05
1800.0,1210301.0,static,medium_extended,05
2700.0,1209077.1,static,medium_extended,05
3600.0,1187315.2,static,medium_extended,05
4500.0,1181781.0,static,medium_extended,05
5400.0,1333377.4,static,medium_extended,05
6300.0,1222747.1,static,medium_extended,05
7200.0,1232345.5,static,medium_extended,05
8100.0,1238869.4,static,medium_extended,05
9000.0,1204759.2,static,medium_extended,05
9900.0,1225491.6,static,medium_extended,05
10800.0,1214566.8,static,medium_extended,05
11700.0,1236634.6,static,medium_extended,05
12600.0,1199563.9,static,medium_extended,05
13500.0,1223033.0,static,medium_extended,05
14400.0,1171859.2,static,medium_extended,05
15300.0,1173185.8,static,medium_extended,05
16200.0,1284012.6,static,medium_extended,05
17100.0,1208645.6,static,medium_extended,05
18000.0,1298090.0,static,medium_extended,05
18900.0,1170332.5,static,medium_extended,05
19800.0,1218205.5,static,medium_extended,05
20700.0,1210991.6,static,medium_extended,05
21600.0,1252365.0,static,medium_extended,05
22500.0,1207783.9,static,medium_extended,05
23400.0,1262199.8,static,medium_extended,05
24300.0,1306494.9,static,medium_extended,05
25200.0,1166377.0,static,medium_extended,05
26100.0,1145578.2,static,medium_extended,05
27000.0,1244681.5,static,medium_extended,05
27900.0,1158017.9,static,medium_extended,05
28800.0,1154582.1,static,medium_extended,05
29700.0,1237996.1,static,medium_extended,05
30600.0,1183703.1,static,medium_extended,05
31500.0,1221814.5,static,medium_extended,05
32400.0,1185905.9,static,medium_extended,05
33300.0,1288454.4,static,medium_extended,05
34200.0,1225297.6,static,medium_extended,05
35100.0,1240352.9,static,medium_extended,05
36000.0,1185478.4,static,medium_extended,05
36900.0,1081914.0,static,medium_extended,05
37800.0,1163966.9,static,medium_extended,05
38700.0,1155867.1,static,medium_extended,05
39600.0,1232351.1,static,medium_extended,05
40500.0,1220460.4,static,medium_extended,05
41400.0,1211254.0,static,medium_extended,05
42300.0,1135490.5,static,medium_extended,05
0.0,2088.77,static,medium_extended,06
900.0,1159676.0,static,medium_extended,06
1800.0,1200451.2,static,medium_extended,06
2700.0,1228170.4,static,medium_extended,06
3600.0,1160482.2,static,medium_extended,06
4500.0,1198310.6,static,medium_extended,06
5400.0,1289317.1,static,medium_extended,06
6300.0,1228988.6,static,medium_extended,06
7200.0,1120158.6,static,medium_extended,06
8100.0,1299166.2,static,medium_extended,06
9000.0,1197045.6,static,medium_extended,06
9900.0,1161808.5,static,medium_extended,06
10800.0,1135692.5,static,medium_extended,06
11700.0,1263431.5,static,medium_extended,06
12600.0,1204908.6,static,medium_extended,06
13500.0,1225113.1,static,medium_extended,06
14400.0,1145320.1,static,medium_extended,06
15300.0,1205895.2,static,medium_extended,06
16200.0,1245140.6,static,medium_extended,06
17100.0,1204333.5,static,medium_extended,06
18000.0,1235422.4,static,medium_extended,06
18900.0,1190531.0,static,medium_extended,06
19800.0,1235242.0,static,medium_extended,06
20700.0,1197356.8,static,medium_extended,06
21600.0,1140730.1,static,medium_extended,06
22500.0,1198275.9,static,medium_extended,06
23400.0,1203960.9,static,medium_extended,06
24300.0,1287337.9,static,medium_extended,06
25200.0,1208729.0,static,medium_extended,06
26100.0,1246347.0,static,medium_extended,06
27000.0,1260440.1,static,medium_extended,06
27900.0,1134611.9,static,medium_extended,06
28800.0,1285941.5,static,medium_extended,06
29700.0,1197511.6,static,medium_extended,06
30600.0,1198839.4,static,medium_extended,06
31500.0,1243287.1,static,medium_extended,06
32400.0,1243660.0,static,medium_extended,06
33300.0,1191655.2,static,medium_extended,06
34200.0,1283865.4,static,medium_extended,06
35100.0,1231925.1,static,medium_extended,06
36000.0,1208088.0,static,medium_extended,06
36900.0,1214611.8,static,medium_extended,06
37800.0,1236196.8,static,medium_extended,06
38700.0,1297903.9,static,medium_extended,06
39600.0,1177338.2,static,medium_extended,06
40500.0,1163641.2,static,medium_extended,06
41400.0,1173924.5,static,medium_extended,06
42300.0,1207506.1,static,medium_extended,06
0.0,2158.41,static,medium_extended,07
900.0,1111581.4,static,medium_extended,07
1800.0,1157576.5,static,medium_extended,07
2700.0,1155371.1,static,medium_extended,07
3600.0,1241575.0,static,medium_extended,07
4500.0,1178700.6,static,medium_extended,07
5400.0,1338870.8,static,medium_extended,07
6300.0,1287364.5,static,medium_extended,07
7200.0,1152198.1,static,medium_extended,07
8100.0,1218778.5,static,medium_extended,07
9000.0,1208984.4,static,medium_extended,07
9900.0,1221935.1,static,medium_extended,07
10800.0,1192828.5,static,medium_extended,07
11700.0,1283733.8,static,medium_extended,07
12600.0,1184336.5,static,medium_extended,07
13500.0,1215126.6,static,medium_extended,07
14400.0,1232784.1,static,medium_extended,07
15300.0,1171243.8,static,medium_extended,07
16200.0,1193106.6,static,medium_extended,07
17100.0,1164350.4,static,medium_extended,07
18000.0,1293149.8,static,medium_extended,07
18900.0,1196192.6,static,medium_extended,07
19800.0,1191574.5,static,medium_extended,07
20700.0,1135223.5,static,medium_extended,07
21600.0,1304635.2,static,medium_extended,07
22500.0,1248034.2,static,medium_extended,07
23400.0,1193345.6,static,medium_extended,07
24300.0,1254419.0,static,medium_extended,07
25200.0,1210499.6,static,medium_extended,07
26100.0,1256554.2,static,medium_extended,07
27000.0,1189699.2,static,medium_extended,07
27900.0,1157378.1,static,medium_extended,07
28800.0,1296396.8,static,medium_extended,07
29700.0,1356956.0,static,medium_extended,07
30600.0,1212475.8,static,medium_extended,07
31500.0,1288950.6,static,medium_extended,07
32400.0,1193098.9,static,medium_extended,07
33300.0,1277096.6,static,medium_extended,07
34200.0,1100790.5,static,medium_extended,07
35100.0,1208271.1,static,medium_extended,07
36000.0,1218000.6,static,medium_extended,07
36900.0,1116121.4,static,medium_extended,07
37800.0,1201715.2,static,medium_extended,07
38700.0,1117144.4,static,medium_extended,07
39600.0,1197202.8,static,medium_extended,07
40500.0,1141477.1,static,medium_extended,07
41400.0,1157511.1,static,medium_extended,07
42300.0,1118980.8,static,medium_extended,07
0.0,2230.19,static,medium_extended,08
900.0,1123654.8,static,medium_extended,08
1800.0,1167275.1,static,medium_extended,08
2700.0,1239451.1,static,medium_extended,08
3600.0,1132146.4,static,medium_extended,08
4500.0,1240155.6,static,medium_extended,08
5400.0,1315072.9,static,medium_extended,08
6300.0,1184465.9,static,medium_extended,08
7200.0,1196133.4,static,medium_extended,08
8100.0,1194436.1,static,medium_extended,08
9000.0,1213641.8,static,medium_extended,08
9900.0,1177324.8,static,medium_extended,08
10800.0,1222273.6,static,medium_extended,08
11700.0,1249419.1,static,medium_extended,08
12600.0,1214964.4,static,medium_extended,08
13500.0,1197729.8,static,medium_extended,08
14400.0,1192898.1,static,medium_extended,08
15300.0,1178305.8,static,medium_extended,08
16200.0,1324762.1,static,medium_extended,08
17100.0,1196143.4,static,medium_extended,08
18000.0,1223618.2,static,medium_extended,08
18900.0,1243557.2,static,medium_extended,08
19800.0,1196737.1,static,medium_extended,08
20700.0,1184294.4,static,medium_extended,08
21600.0,1187780.2,static,medium_extended,08
22500.0,1180457.8,static,medium_extended,08
23400.0,1200966.4,static,medium_extended,08
24300.0,1258803.0,static,medium_extended,08
25200.0,1299257.8,static,medium_extended,08
26100.0,1284866.8,static,medium_extended,08
27000.0,1148971.6,static,medium_extended,08
27900.0,1189203.4,static,medium_extended,08
28800.0,1146454.2,static,medium_extended,08
29700.0,1172857.0,static,medium_extended,08
30600.0,1205102.0,static,medium_extended,08
31500.0,1245209.8,static,medium_extended,08
32400.0,1127760.0,static,medium_extended,08
33300.0,1251343.5,static,medium_extended,08
34200.0,1151706.8,static,medium_extended,08
35100.0,1178494.6,static,medium_extended,08
36000.0,1176422.2,static,medium_extended,08
36900.0,1148595.5,static,medium_extended,08
37800.0,1138133.4,static,medium_extended,08
38700.0,1142220.8,static,medium_extended,08
39600.0,1172448.9,static,medium_extended,08
40500.0,1231551.8,static,medium_extended,08
41400.0,1152759.0,static,medium_extended,08
42300.0,1239617.0,static,medium_extended,08
0.0,2353.28,static,medium_extended,09
900.0,1067416.5,static,medium_extended,09
1800.0,1130516.6,static,medium_extended,09
2700.0,1182344.1,static,medium_extended,09
3600.0,1240100.9,static,medium_extended,09
4500.0,1223820.6,static,medium_extended,09
5400.0,1340218.5,static,medium_extended,09
6300.0,1204102.6,static,medium_extended,09
7200.0,1136259.8,static,medium_extended,09
8100.0,1201289.2,static,medium_extended,09
9000.0,1180427.0,static,medium_extended,09
9900.0,1178875.4,static,medium_extended,09
10800.0,1166093.2,static,medium_extended,09
11700.0,1163740.8,static,medium_extended,09
12600.0,1239443.0,static,medium_extended,09
13500.0,1203451.1,static,medium_extended,09
14400.0,1154676.5,static,medium_extended,09
15300.0,1136236.1,static,medium_extended,09
16200.0,1298940.1,static,medium_extended,09
17100.0,1175245.4,static,medium_extended,09
18000.0,1169627.6,static,medium_extended,09
18900.0,1237689.2,static,medium_extended,09
19800.0,1217097.6,static,medium_extended,09
20700.0,1171994.4,static,medium_extended,09
21600.0,1268255.1,static,medium_extended,09
22500.0,1216480.8,static,medium_extended,09
23400.0,1182347.9,static,medium_extended,09
24300.0,1232823.9,static,medium_extended,09
25200.0,1143144.8,static,medium_extended,09
26100.0,1275249.0,static,medium_extended,09
27000.0,1252034.1,static,medium_extended,09
27900.0,1202267.9,static,medium_extended,09
28800.0,1329780.0,static,medium_extended,09
29700.0,1210794.2,static,medium_extended,09
